invoice_no,seller_gstin,buyer_gstin,invoice_date,taxable_value,cgst,sgst,igst,total_tax
INV-5005,36SJPHN4716Y1ZR,09WUQEZ4901E1ZJ,26-11-2025,572625,0,0,103072.5,103072.5
INV-5006,12QUDKQ3015Y1ZU,12TIYUW8271B1ZP,17-01-2026,181305,0,0,32634.9,32634.9
INV-5007,05VCMUF8489V1ZM,20SDOVY1377U1ZN,18-12-2025,649109,0,0,116839.62,116839.62
INV-5008,16PUSXA7955G1ZZ,33JMOJG1572Q1ZA,12-01-2026,364775,0,0,65659.5,65659.5
INV-5009,31OGHKW0555T1ZE,31XBJCK7866O1ZT,18-01-2026,363133,0,0,65363.94,65363.94
INV-5010,29XDLYF4300Q1ZL,01XAFDY6472D1ZB,17-10-2025,149960,0,0,26992.8,26992.8
INV-5011,02BMKRM9006C1ZE,21QSPKX7975O1ZN,30-12-2025,841738,0,0,151512.84,151512.84
INV-5012,14RSRBQ5242U1ZW,08MBTFR6385C1ZZ,24-01-2026,27030,0,0,4865.4,4865.4
INV-5013,37FZETA7927W1ZC,06PNQKP0612K1ZZ,31-01-2026,611480,0,0,110066.4,110066.4
INV-5014,19HPLRJ0839I1ZU,30BVMNQ5720L1ZH,25-02-2026,930455,0,0,167481.9,167481.9
INV-5015,09WUQEZ4901E1ZJ,13SKRJX4200R1ZH,08-01-2026,240120,0,0,43221.6,43221.6
INV-5016,37YCAID6479X1ZX,04VZDVJ6652C1ZA,07-11-2025,501201,0,0,90216.18,90216.18
INV-5017,19GIXCD3124K1ZR,19GBHOT1335A1ZF,27-01-2026,735885,0,0,132459.3,132459.3
INV-5018,37OJOTJ4900J1ZT,26ZNDLD4290X1ZB,03-11-2025,458555,0,0,82539.9,82539.9
INV-5019,24LMPWW0966C1ZZ,06GDUIP3724E1ZD,25-02-2026,865412,0,0,155774.16,155774.16
INV-5020,25EBYZI9874U1ZF,08BIDGE5033L1ZO,22-01-2026,457603,0,0,82368.54,82368.54
INV-5021,24AAMJP9075Y1ZY,17SOXYX6228N1ZZ,24-09-2025,649287,0,0,116871.66,116871.66
INV-5022,21PPPJV6872T1ZS,31XBJCK7866O1ZT,09-12-2025,863363,0,0,155405.34,155405.34
INV-5023,20PNNMO4031N1ZS,13IPZDV7275I1ZY,13-02-2026,794746,0,0,143054.28,143054.28
INV-5024,26SKCAI8689C1ZN,17VTPBI0990P1ZB,25-11-2025,682928,0,0,122927.04,122927.04
INV-5025,12VBULH0109Q1ZM,22QRDXN6365G1ZN,14-01-2026,92042,0,0,16567.56,16567.56
INV-5026,36ROMWN3496L1ZY,15IYXVG6513R1ZC,02-10-2025,780405,0,0,140472.9,140472.9
INV-5027,12FVFEU8899O1ZU,09DBASM4906N1ZO,26-10-2025,280863,0,0,50555.34,50555.34
INV-5028,25NFORJ3744C1ZK,29KMIDW3933Y1ZL,03-01-2026,40454,0,0,7281.72,7281.72
INV-5029,21CREDI2227K1ZJ,11SDCLJ5375F1ZM,25-01-2026,972487,0,0,175047.66,175047.66
INV-5030,23FGCUW4619F1ZZ,17LHZWC3326A1ZV,14-12-2025,576423,0,0,103756.14,103756.14
INV-5031,18VWRZF3773X1ZN,19GIXCD3124K1ZR,02-10-2025,848394,0,0,152710.92,152710.92
INV-5032,29TDFSP4053R1ZZ,35VOKPW7730N1ZC,23-02-2026,845886,0,0,152259.48,152259.48
INV-5033,17FSITY6172S1ZY,26DPSBX3279L1ZA,17-01-2026,762562,0,0,137261.16,137261.16
INV-5034,14SSTGC0329T1ZV,36AYVGE7330E1ZS,25-01-2026,704070,0,0,126732.6,126732.6
INV-5035,32BIQJN6421R1ZP,35IAWGP9053Z1ZK,24-11-2025,933879,0,0,168098.22,168098.22
INV-5036,37HOAHL5644G1ZQ,07IZKOY5620M1ZS,14-11-2025,863880,0,0,155498.4,155498.4
INV-5037,27GSPZJ3581V1ZG,15BPBLF6134G1ZU,11-09-2025,281521,0,0,50673.78,50673.78
INV-5038,13UORYV7784C1ZD,07FVWTL8060W1ZK,01-02-2026,495039,0,0,89107.02,89107.02
INV-5039,15BPBLF6134G1ZU,22EHZFQ9082I1ZB,16-09-2025,509423,0,0,91696.14,91696.14
INV-5040,10HAVWI4099P1ZJ,04HUQBR0328V1ZL,07-12-2025,529246,0,0,95264.28,95264.28
INV-5041,30URHFU6941V1ZB,31FVHOH1720Q1ZH,31-01-2026,444026,0,0,79924.68,79924.68
INV-5042,08JRPOQ5923Q1ZP,37TIQTD1337Y1ZR,27-09-2025,882839,0,0,158911.02,158911.02
INV-5043,29KWBNS1542I1ZZ,19ZTZRU7931P1ZB,22-12-2025,201760,0,0,36316.8,36316.8
INV-5044,30JVWFR3207L1ZU,30PBRRE0104L1ZQ,17-09-2025,387236,0,0,69702.48,69702.48
INV-5045,16YRIXY3529Y1ZL,06BKSMK4513C1ZO,07-11-2025,572899,0,0,103121.82,103121.82
INV-5046,02BMKRM9006C1ZE,25MDWAY4696B1ZD,30-10-2025,720555,0,0,129699.9,129699.9
INV-5047,26NZCQC9327O1ZU,02BIZUF8558H1ZK,21-10-2025,365968,0,0,65874.24,65874.24
INV-5048,27QHEMO9182P1ZB,27XRXKV8255D1ZQ,12-01-2026,77202,0,0,13896.36,13896.36
INV-5049,36SJPHN4716Y1ZR,25LRRCQ7701W1ZZ,17-02-2026,637884,0,0,114819.12,114819.12
INV-5050,32COLPC4200X1ZI,14SSTGC0329T1ZV,04-09-2025,623346,0,0,112202.28,112202.28
INV-5051,11ILMUQ1637G1ZO,30PBRRE0104L1ZQ,14-10-2025,423351,0,0,76203.18,76203.18
INV-5052,09TZQKZ3893V1ZV,29KHVLK6051U1ZO,21-10-2025,277095,0,0,49877.1,49877.1
INV-5053,03RVHXB4166W1ZW,35VOKPW7730N1ZC,26-12-2025,164594,0,0,29626.92,29626.92
INV-5054,28ZJAFJ0381V1ZA,20PNNMO4031N1ZS,10-01-2026,667667,0,0,120180.06,120180.06
INV-5055,36KIHLW7654N1ZE,22SMMFE8005F1ZE,08-02-2026,816796,0,0,147023.28,147023.28
INV-5056,12IAABK5637I1ZG,10IPDJZ6359J1ZR,25-01-2026,114574,0,0,20623.32,20623.32
INV-5057,16VCWGM6308F1ZP,02CFRHP4547K1ZL,28-01-2026,59436,0,0,10698.48,10698.48
INV-5058,35AVCWT8752Z1ZZ,18VWRZF3773X1ZN,17-02-2026,548457,0,0,98722.26,98722.26
INV-5059,37KQMQH9486J1ZO,25XVAOH1860M1ZQ,04-09-2025,373494,0,0,67228.92,67228.92
INV-5060,36DBOKO0277G1ZN,28EFEHW0622N1ZR,23-09-2025,856559,0,0,154180.62,154180.62
INV-5061,30JVWFR3207L1ZU,37OJOTJ4900J1ZT,09-02-2026,970842,0,0,174751.56,174751.56
INV-5062,07YOCHN3434T1ZP,24ZUBJL1972F1ZW,26-10-2025,61887,0,0,11139.66,11139.66
INV-5063,32BIQJN6421R1ZP,34HMTAR3399I1ZZ,19-09-2025,47805,0,0,8604.9,8604.9
INV-5064,27XRXKV8255D1ZQ,12UNDFD7053Z1ZR,20-01-2026,637325,0,0,114718.5,114718.5
INV-5065,32KVMCA7225F1ZY,33OLPXT6026S1ZS,22-09-2025,626307,0,0,112735.26,112735.26
INV-5066,10MAKDX6534I1ZR,31GRZPF0457Y1ZM,29-11-2025,738178,0,0,132872.04,132872.04
INV-5067,21WQDBL3205J1ZO,18FZLKA1555K1ZD,30-01-2026,343803,0,0,61884.54,61884.54
INV-5068,36GSFRA4156W1ZE,15QXVBE3752D1ZO,14-01-2026,191050,0,0,34389,34389
INV-5069,05QMSQD0091H1ZR,32MGIWO9049M1ZO,20-11-2025,526140,0,0,94705.2,94705.2
INV-5070,20QFFHN7621D1ZA,14OZMJY4556X1ZV,02-01-2026,271906,0,0,48943.08,48943.08
INV-5071,05GFPYJ6220G1ZK,07YOCHN3434T1ZP,17-01-2026,200618,0,0,36111.24,36111.24
INV-5072,37YCMBT7145I1ZQ,16TRMPG4468C1ZM,15-12-2025,908792,0,0,163582.56,163582.56
INV-5073,18WDDGE6007H1ZS,24RTYKT1404N1ZI,23-11-2025,128475,0,0,23125.5,23125.5
INV-5074,07DFPTR1747Y1ZS,09GQGPS2908J1ZG,07-12-2025,722116,0,0,129980.88,129980.88
INV-5075,37FQTGB7390V1ZN,10MAXQG6069Z1ZD,29-09-2025,283335,0,0,51000.3,51000.3
INV-5076,34QBFQT5133V1ZZ,26BMEVV8172Y1ZO,09-01-2026,411080,0,0,73994.4,73994.4
INV-5077,30AERUX1433Y1ZD,35GZUXF6547Y1ZM,27-02-2026,785985,0,0,141477.3,141477.3
INV-5078,04HUQBR0328V1ZL,14RIHYQ4576D1ZV,08-01-2026,866114,0,0,155900.52,155900.52
INV-5079,01XAFDY6472D1ZB,32BIQJN6421R1ZP,12-12-2025,318729,0,0,57371.22,57371.22
INV-5080,04JLHRP1012C1ZP,34QBFQT5133V1ZZ,23-02-2026,958797,0,0,172583.46,172583.46
INV-5081,05YRTKV2705L1ZB,37REJJA6891P1ZD,18-10-2025,891451,0,0,160461.18,160461.18
INV-5082,17QLZGB8883V1ZK,32WBMGZ0264H1ZC,02-10-2025,638328,0,0,114899.04,114899.04
INV-5083,20LOFKQ4710W1ZQ,37FZETA7927W1ZC,20-12-2025,22314,0,0,4016.52,4016.52
INV-5084,24MLYMO3828C1ZJ,37YCMBT7145I1ZQ,16-01-2026,853515,0,0,153632.7,153632.7
INV-5085,21VUFAI2298K1ZG,19ZTZRU7931P1ZB,23-09-2025,402367,0,0,72426.06,72426.06
INV-5086,09IMTOG3467P1ZR,09GQGPS2908J1ZG,21-10-2025,813162,0,0,146369.16,146369.16
INV-5087,37FQTGB7390V1ZN,08GDJDK5544R1ZW,24-09-2025,84838,0,0,15270.84,15270.84
INV-5088,10LHQLF8276N1ZW,16ATMZP3442V1ZP,10-01-2026,338436,0,0,60918.48,60918.48
INV-5089,37TIQTD1337Y1ZR,09IMTOG3467P1ZR,23-10-2025,479966,0,0,86393.88,86393.88
INV-5090,13YHHYZ7764P1ZL,21QSPKX7975O1ZN,12-01-2026,746090,0,0,134296.2,134296.2
INV-5091,36LJHUT2399Y1ZG,11TLQMI7586L1ZH,12-09-2025,675490,0,0,121588.2,121588.2
INV-5092,12VBULH0109Q1ZM,28CTVOP5313V1ZY,27-09-2025,930280,0,0,167450.4,167450.4
INV-5093,35VOKPW7730N1ZC,07LVITY3702O1ZP,30-12-2025,444230,0,0,79961.4,79961.4
INV-5094,08ITQSA3261T1ZU,11JXKUR0633R1ZV,23-10-2025,484323,0,0,87178.14,87178.14
INV-5095,26RRSRZ2430W1ZS,25LRRCQ7701W1ZZ,15-01-2026,843398,0,0,151811.64,151811.64
INV-5096,28CTVOP5313V1ZY,02PDJVP7634L1ZN,05-10-2025,386116,0,0,69500.88,69500.88
INV-5097,02BMKRM9006C1ZE,18TIHEA7797Q1ZD,07-02-2026,448683,0,0,80762.94,80762.94
INV-5098,23IJVXP7370D1ZH,01YAOQS0373X1ZX,12-10-2025,376256,0,0,67726.08,67726.08
INV-5099,30SLTZH8544X1ZS,24RTYKT1404N1ZI,26-09-2025,858844,0,0,154591.92,154591.92
INV-5100,17RSRVQ9634S1ZL,07GELKH2948R1ZD,25-11-2025,695894,0,0,125260.92,125260.92
INV-5101,31XAWLF5211T1ZW,30TJATI8878C1ZJ,18-01-2026,982498,0,0,176849.64,176849.64
INV-5102,17BTNTM7515T1ZB,17FCAJZ6575Y1ZF,29-01-2026,309722,0,0,55749.96,55749.96
INV-5103,35UXMHM3677O1ZE,25EGGDE2273H1ZX,14-11-2025,978947,0,0,176210.46,176210.46
INV-5104,26JURYD6700Y1ZU,32GXBQV0319F1ZX,29-09-2025,169000,0,0,30420,30420
INV-5105,07LVITY3702O1ZP,20EGVKX3719X1ZC,10-09-2025,804244,0,0,144763.92,144763.92
INV-5106,37DZXIO2158E1ZJ,05FKCFW5410P1ZT,30-12-2025,431761,0,0,77716.98,77716.98
INV-5107,31UPTFL7002D1ZC,05KLOVQ6103K1ZR,09-09-2025,495776,0,0,89239.68,89239.68
INV-5108,11XORDW1743Y1ZO,10MAXQG6069Z1ZD,15-09-2025,171658,0,0,30898.44,30898.44
INV-5109,33BHVEY8550D1ZZ,26SKCAI8689C1ZN,21-09-2025,876824,0,0,157828.32,157828.32
INV-5110,29CPGOQ5801U1ZL,13BJPBB8562G1ZK,12-01-2026,706338,0,0,127140.84,127140.84
INV-5111,32GXBQV0319F1ZX,32DTGZE8076K1ZO,08-02-2026,405295,0,0,72953.1,72953.1
INV-5112,24SVPXC2616S1ZU,34BBHYY0751Q1ZV,21-09-2025,281800,0,0,50724,50724
INV-5113,14RLIVV8375W1ZV,31UECLL4769D1ZB,09-09-2025,687702,0,0,123786.36,123786.36
INV-5114,02MNDKU5916Z1ZX,02MHXCV7337Q1ZP,09-01-2026,111812,0,0,20126.16,20126.16
INV-5115,30BVMNQ5720L1ZH,03RVHXB4166W1ZW,01-01-2026,122165,0,0,21989.7,21989.7
INV-5116,09GBSOO4553O1ZI,37OBSNY5715M1ZC,17-02-2026,807214,0,0,145298.52,145298.52
INV-5117,28OCYRD0354B1ZJ,15FDDTP4545V1ZG,14-10-2025,611774,0,0,110119.32,110119.32
INV-5118,35YMKTA1088Q1ZU,30CKEYC1111G1ZQ,31-08-2025,245352,0,0,44163.36,44163.36
INV-5119,24ZUBJL1972F1ZW,15KVKSI3296P1ZC,16-09-2025,77352,0,0,13923.36,13923.36
INV-5120,30SLTZH8544X1ZS,21WQDBL3205J1ZO,20-01-2026,901817,0,0,162327.06,162327.06
INV-5121,01OMLEB9484C1ZS,28PDYEO0579V1ZP,14-01-2026,879097,0,0,158237.46,158237.46
INV-5122,04QPORH7041C1ZZ,02QGMCY4236X1ZW,14-12-2025,400188,0,0,72033.84,72033.84
INV-5123,32WBMGZ0264H1ZC,34BBHYY0751Q1ZV,30-01-2026,965983,0,0,173876.94,173876.94
INV-5124,03NLVBZ5375Q1ZY,05DFRAS8941C1ZH,19-01-2026,574476,0,0,103405.68,103405.68
INV-5125,28SKVPD3953S1ZY,16SJUSB4414M1ZL,13-11-2025,579838,0,0,104370.84,104370.84
INV-5126,11PGISE1309T1ZV,17QLZGB8883V1ZK,13-12-2025,430964,0,0,77573.52,77573.52
INV-5127,13ZETAS9984W1ZS,14RSRBQ5242U1ZW,01-10-2025,119032,0,0,21425.76,21425.76
INV-5128,01ROKEJ7672R1ZE,25KURZB7288O1ZH,22-12-2025,352587,0,0,63465.66,63465.66
INV-5129,12FVFEU8899O1ZU,37OBSNY5715M1ZC,20-11-2025,71328,0,0,12839.04,12839.04
INV-5130,16ENVGK3459H1ZJ,05YRTKV2705L1ZB,24-01-2026,796512,0,0,143372.16,143372.16
INV-5131,15XPDOA9047B1ZN,07LGOAT9126C1ZA,27-02-2026,716445,0,0,128960.1,128960.1
INV-5132,32GXBQV0319F1ZX,06BPXFP1906M1ZV,13-01-2026,417127,0,0,75082.86,75082.86
INV-5133,03RNUKX8061Q1ZU,02GUREW9408C1ZK,23-10-2025,536884,0,0,96639.12,96639.12
INV-5134,04JLHRP1012C1ZP,16NUPSH6521C1ZF,28-10-2025,559891,0,0,100780.38,100780.38
INV-5135,05KLOVQ6103K1ZR,22DRBDW4138T1ZF,17-10-2025,338915,0,0,61004.7,61004.7
INV-5136,13LDAKV3844U1ZT,06NPGQR6655T1ZB,20-11-2025,782537,0,0,140856.66,140856.66
INV-5137,19PUOEW4276M1ZH,34ZKYZD2028N1ZW,17-11-2025,305456,0,0,54982.08,54982.08
INV-5138,20QFFHN7621D1ZA,26JOBAE4475D1ZQ,28-01-2026,822720,0,0,148089.6,148089.6
INV-5139,13WYNFU5666L1ZH,16SJUSB4414M1ZL,25-01-2026,769400,0,0,138492,138492
INV-5140,26JURYD6700Y1ZU,13ZDZMG6295Y1ZJ,12-01-2026,700491,0,0,126088.38,126088.38
INV-5141,32DZPGE5509D1ZO,34UMONK6196O1ZK,08-11-2025,157754,0,0,28395.72,28395.72
INV-5142,29TDFSP4053R1ZZ,29LGJZJ9602D1ZO,08-02-2026,197743,0,0,35593.74,35593.74
INV-5143,10EVUVE4462O1ZT,31NYLVV9060W1ZO,11-12-2025,27938,0,0,5028.84,5028.84
INV-5144,35FOTOQ9663V1ZQ,34MOXDD4553Y1ZO,17-12-2025,57680,0,0,10382.4,10382.4
INV-5145,36AYVGE7330E1ZS,14JCJWE2293F1ZP,14-10-2025,275222,0,0,49539.96,49539.96
INV-5146,26JURYD6700Y1ZU,08SGMYQ9249Y1ZY,17-12-2025,128245,0,0,23084.1,23084.1
INV-5147,08AQDWU9435U1ZG,28ZJAFJ0381V1ZA,20-10-2025,993208,0,0,178777.44,178777.44
INV-5148,27GSPZJ3581V1ZG,34QBFQT5133V1ZZ,01-09-2025,605960,0,0,109072.8,109072.8
INV-5149,35WRYZK4650V1ZL,32DZPGE5509D1ZO,30-10-2025,104421,0,0,18795.78,18795.78
INV-5150,19ZTZRU7931P1ZB,14JCJWE2293F1ZP,19-01-2026,478203,0,0,86076.54,86076.54
INV-5151,30URHFU6941V1ZB,20NKKQO9338S1ZN,30-09-2025,435985,0,0,78477.3,78477.3
INV-5152,31JIXWO2175M1ZH,17FCAJZ6575Y1ZF,18-12-2025,652741,0,0,117493.38,117493.38
INV-5153,22SMMFE8005F1ZE,04HUQBR0328V1ZL,03-02-2026,562438,0,0,101238.84,101238.84
INV-5154,16ABUMP3010T1ZK,20JPFRF1837S1ZH,02-09-2025,548640,0,0,98755.2,98755.2
INV-5155,29XDLYF4300Q1ZL,01ROKEJ7672R1ZE,10-10-2025,781076,0,0,140593.68,140593.68
INV-5156,37YCMBT7145I1ZQ,06HRQCY2381B1ZH,09-11-2025,239994,0,0,43198.92,43198.92
INV-5157,16PUSXA7955G1ZZ,33BHVEY8550D1ZZ,04-09-2025,31953,0,0,5751.54,5751.54
INV-5158,22YTNUD8896E1ZG,20BKPAH2123A1ZP,27-02-2026,750536,0,0,135096.48,135096.48
INV-5159,05LXOSJ3168Y1ZD,22CJJIG0419C1ZR,08-01-2026,374731,0,0,67451.58,67451.58
INV-5160,34DIBWW3817X1ZJ,20JPFRF1837S1ZH,03-12-2025,575435,0,0,103578.3,103578.3
INV-5161,35GZUXF6547Y1ZM,07FVWTL8060W1ZK,10-01-2026,425267,0,0,76548.06,76548.06
INV-5162,27QHEMO9182P1ZB,37YCGOK5673O1ZJ,07-12-2025,14035,0,0,2526.3,2526.3
INV-5163,11ARWIM9524W1ZR,23FGCUW4619F1ZZ,13-01-2026,352504,0,0,63450.72,63450.72
INV-5164,21CREDI2227K1ZJ,05KLOVQ6103K1ZR,15-10-2025,939348,0,0,169082.64,169082.64
INV-5165,24EZMCL6014S1ZD,37KQMQH9486J1ZO,27-02-2026,586542,0,0,105577.56,105577.56
INV-5166,06GDUIP3724E1ZD,32OCCUV3807R1ZG,04-09-2025,590020,0,0,106203.6,106203.6
INV-5167,20JPFRF1837S1ZH,24MGTTV4896N1ZI,23-09-2025,448231,0,0,80681.58,80681.58
INV-5168,25NFORJ3744C1ZK,09EACEA6346S1ZI,06-10-2025,826162,0,0,148709.16,148709.16
INV-5169,10LHQLF8276N1ZW,34UMONK6196O1ZK,12-02-2026,75481,0,0,13586.58,13586.58
INV-5170,11ZVDLZ4968I1ZK,36LJHUT2399Y1ZG,02-09-2025,569920,0,0,102585.6,102585.6
INV-5171,32DTGZE8076K1ZO,36AYVGE7330E1ZS,02-11-2025,872595,0,0,157067.1,157067.1
INV-5172,30MYDXG3193K1ZO,31UPTFL7002D1ZC,27-12-2025,988911,0,0,178003.98,178003.98
INV-5173,08BIDGE5033L1ZO,06BKSMK4513C1ZO,08-10-2025,195923,0,0,35266.14,35266.14
INV-5174,04MXBHA0165G1ZF,06NJYOU5080M1ZL,22-10-2025,934858,0,0,168274.44,168274.44
INV-5175,31JIXWO2175M1ZH,07EJJFF1911E1ZP,08-09-2025,414083,0,0,74534.94,74534.94
INV-5176,25MDWAY4696B1ZD,13UORYV7784C1ZD,04-01-2026,223748,0,0,40274.64,40274.64
INV-5177,05VCMUF8489V1ZM,12IBLFU5177E1ZT,06-02-2026,437304,0,0,78714.72,78714.72
INV-5178,37REJJA6891P1ZD,28CCFTO6234V1ZS,29-01-2026,675845,0,0,121652.1,121652.1
INV-5179,13UORYV7784C1ZD,11ARWIM9524W1ZR,16-11-2025,578675,0,0,104161.5,104161.5
INV-5180,07DFPTR1747Y1ZS,01YAOQS0373X1ZX,01-02-2026,486971,0,0,87654.78,87654.78
INV-5181,33KBBSU5181T1ZK,31UPTFL7002D1ZC,11-12-2025,588971,0,0,106014.78,106014.78
INV-5182,31GSLZY0374P1ZD,24AAMJP9075Y1ZY,27-02-2026,123938,0,0,22308.84,22308.84
INV-5183,04UHUTO6022Y1ZM,27GCAOZ3676Y1ZA,19-01-2026,209095,0,0,37637.1,37637.1
INV-5184,05AXRYV4637N1ZL,37REJJA6891P1ZD,18-01-2026,839530,0,0,151115.4,151115.4
INV-5185,24FICSI1094E1ZY,13IPZDV7275I1ZY,25-09-2025,246568,0,0,44382.24,44382.24
INV-5186,02BMKRM9006C1ZE,04PTYFF6110A1ZN,12-10-2025,715719,0,0,128829.42,128829.42
INV-5187,05JLNVM5884L1ZZ,28RGIRK8590U1ZF,01-01-2026,776603,0,0,139788.54,139788.54
INV-5188,08GDJDK5544R1ZW,24EZMCL6014S1ZD,01-11-2025,205910,0,0,37063.8,37063.8
INV-5189,22XMMAD1488O1ZZ,18FZLKA1555K1ZD,11-02-2026,773701,0,0,139266.18,139266.18
INV-5190,28VNADR1712I1ZE,17SOXYX6228N1ZZ,01-09-2025,351171,0,0,63210.78,63210.78
INV-5191,37YCMBT7145I1ZQ,30GDERV6083C1ZW,27-10-2025,949160,0,0,170848.8,170848.8
INV-5192,36GSFRA4156W1ZE,10NKQVR0678B1ZH,14-09-2025,109585,0,0,19725.3,19725.3
INV-5193,28OCYRD0354B1ZJ,12MCGFN0921W1ZF,19-09-2025,802217,0,0,144399.06,144399.06
INV-5194,29CPGOQ5801U1ZL,24GJXEK3626W1ZD,02-10-2025,875622,0,0,157611.96,157611.96
INV-5195,06HRMLH7142V1ZS,24PSBFH0212U1ZL,13-10-2025,675640,0,0,121615.2,121615.2
INV-5196,25RPIWK6623K1ZJ,19AHHWB2275Z1ZG,13-09-2025,907896,0,0,163421.28,163421.28
INV-5197,10MAXQG6069Z1ZD,19WAOCZ2954E1ZQ,08-02-2026,269378,0,0,48488.04,48488.04
INV-5198,08JRPOQ5923Q1ZP,10GQLRX4250L1ZS,25-09-2025,499778,0,0,89960.04,89960.04
INV-5199,26MXGQK3310O1ZO,14SSTGC0329T1ZV,29-01-2026,439655,0,0,79137.9,79137.9
INV-5200,14XKMNJ0707M1ZE,15QYSPP2554L1ZZ,03-09-2025,537609,0,0,96769.62,96769.62
INV-5201,01ROKEJ7672R1ZE,32OCCUV3807R1ZG,12-11-2025,632246,0,0,113804.28,113804.28
INV-5202,31WEVPU8162X1ZV,22RUMRN5458J1ZF,16-09-2025,569143,0,0,102445.74,102445.74
INV-5203,33KBBSU5181T1ZK,32BXFNY1950C1ZG,13-12-2025,736431,0,0,132557.58,132557.58
INV-5204,32HEVQW9413R1ZQ,05AXRYV4637N1ZL,13-01-2026,531644,0,0,95695.92,95695.92
INV-5205,19GBHOT1335A1ZF,30JDJPG8039X1ZC,20-01-2026,27444,0,0,4939.92,4939.92
INV-5206,10ROEBN7181A1ZY,33JMOJG1572Q1ZA,25-11-2025,405177,0,0,72931.86,72931.86
INV-5207,34HMTAR3399I1ZZ,27UAZGL2560P1ZE,17-11-2025,871903,0,0,156942.54,156942.54
INV-5208,13UZHER1153N1ZI,26NQNKS0562J1ZC,15-01-2026,810817,0,0,145947.06,145947.06
INV-5209,34UMONK6196O1ZK,27QHEMO9182P1ZB,03-10-2025,381093,0,0,68596.74,68596.74
INV-5210,16SPIFR3730X1ZN,01OMLEB9484C1ZS,07-12-2025,155087,0,0,27915.66,27915.66
INV-5211,31OGHKW0555T1ZE,30BVMNQ5720L1ZH,23-09-2025,333011,0,0,59941.98,59941.98
INV-5212,05GISRT5596K1ZQ,17FCAJZ6575Y1ZF,17-01-2026,602974,0,0,108535.32,108535.32
INV-5213,11ILMUQ1637G1ZO,25EGGDE2273H1ZX,26-09-2025,244373,0,0,43987.14,43987.14
INV-5214,24SBDHK5873D1ZU,20AZFIU9895S1ZS,20-09-2025,466293,0,0,83932.74,83932.74
INV-5215,10HAVWI4099P1ZJ,14RSRBQ5242U1ZW,06-11-2025,811108,0,0,145999.44,145999.44
INV-5216,22XMMAD1488O1ZZ,13ZDZMG6295Y1ZJ,24-01-2026,939661,0,0,169138.98,169138.98
INV-5217,31WEVPU8162X1ZV,20AQFJI6157Y1ZI,22-02-2026,647355,0,0,116523.9,116523.9
INV-5218,26MXGQK3310O1ZO,08ITQSA3261T1ZU,29-10-2025,667878,0,0,120218.04,120218.04
INV-5219,24RTYKT1404N1ZI,10LHQLF8276N1ZW,14-11-2025,657330,0,0,118319.4,118319.4
INV-5220,16PUSXA7955G1ZZ,33KIOSS1900E1ZP,11-02-2026,329304,0,0,59274.72,59274.72
INV-5221,26BCVUJ4608S1ZY,25EBYZI9874U1ZF,22-09-2025,611981,0,0,110156.58,110156.58
INV-5222,05ODRBF5048J1ZY,23ICNHB0945Q1ZK,07-10-2025,32642,0,0,5875.56,5875.56
INV-5223,36FQOFP8086K1ZI,12FVFEU8899O1ZU,28-09-2025,829825,0,0,149368.5,149368.5
INV-5224,18VWRZF3773X1ZN,01NKASN2564F1ZD,06-09-2025,729324,0,0,131278.32,131278.32
INV-5225,14RMGAC1549Y1ZQ,14OZMJY4556X1ZV,29-11-2025,596311,0,0,107335.98,107335.98
INV-5226,13IPAHZ6941B1ZH,10MAKDX6534I1ZR,04-10-2025,901927,0,0,162346.86,162346.86
INV-5227,23DZKDZ8794X1ZR,30GDERV6083C1ZW,08-02-2026,299196,0,0,53855.28,53855.28
INV-5228,14EWUHM1869J1ZX,28RGIRK8590U1ZF,25-09-2025,212942,0,0,38329.56,38329.56
INV-5229,32COLPC4200X1ZI,37REJJA6891P1ZD,12-12-2025,898122,0,0,161661.96,161661.96
INV-5230,32DZPGE5509D1ZO,29VCWVD9094X1ZM,27-12-2025,494487,0,0,89007.66,89007.66
INV-5231,03LRWGB4577E1ZQ,30WTALU8473O1ZW,18-10-2025,490599,0,0,88307.82,88307.82
INV-5232,28WVVSN3687O1ZW,26NZCQC9327O1ZU,06-01-2026,370041,0,0,66607.38,66607.38
INV-5233,01YAOQS0373X1ZX,19GBHOT1335A1ZF,13-10-2025,619773,0,0,111559.14,111559.14
INV-5234,22CLTQE0316D1ZU,13UZHER1153N1ZI,22-11-2025,122006,0,0,21961.08,21961.08
INV-5235,32BIQJN6421R1ZP,06NPGQR6655T1ZB,14-10-2025,622661,0,0,112078.98,112078.98
INV-5236,07GELKH2948R1ZD,19WAOCZ2954E1ZQ,09-12-2025,314103,0,0,56538.54,56538.54
INV-5237,21VUFAI2298K1ZG,12IAABK5637I1ZG,16-01-2026,644312,0,0,115976.16,115976.16
INV-5238,05AXRYV4637N1ZL,16NUPSH6521C1ZF,19-11-2025,549775,0,0,98959.5,98959.5
INV-5239,16ATMZP3442V1ZP,21VUFAI2298K1ZG,15-01-2026,352535,0,0,63456.3,63456.3
INV-5240,21WZGJW4349M1ZM,15XPDOA9047B1ZN,19-02-2026,940747,0,0,169334.46,169334.46
INV-5241,36AYVGE7330E1ZS,34ZKYZD2028N1ZW,02-11-2025,156319,0,0,28137.42,28137.42
INV-5242,36HRYDD1526W1ZK,01YAOQS0373X1ZX,15-12-2025,429655,0,0,77337.9,77337.9
